id,name,hazardous
3776295,(2017 NH),True
3824988,(2018 KB1),True
54209486,(2021 TK15),True
3825097,(2018 LB1),True
3330049,(2006 HC2),True
2458418,458418 (2011 AM12),True
3558386,(2011 EF17),True
2138971,138971 (2001 CB21),True
2069230,69230 Hermes (1937 UB),True
3790126,(2017 XC),True
54114211,(2010 KD149),True
3358672,(2006 VT13),True
3788009,(2017 UR4),True
3403506,(2008 DJ),True
2085990,85990 (1999 JV6),True
2332446,332446 (2008 AF4),True
3843341,(2019 OO),True
54051321,(2020 QZ3),True
54048828,(2020 NK1),True
3005973,(1995 CR),True
3827100,(2018 QN1),True
3759716,(2016 SJ1),True
54051125,(2020 QD),True
3799787,(2018 EB),True
2314212,314212 (2005 NJ1),True
3840119,(2019 EU2),True
54136195,(2021 GB6),True
2374855,374855 (2006 VQ13),True
3419891,(2008 OO),True
54102022,(2020 YQ3),True
2434734,434734 (2006 FX),True
2137108,137108 (1999 AN10),True
3672190,(2014 KM4),True
3330680,(2006 HQ30),True
3727174,(2015 RA36),True
3729841,(2015 TV144),True
3559599,(2011 EO40),True
54049873,(2020 OT6),True
3797404,(2018 AT),True
3617158,(2012 VF37),True
2357439,357439 (2004 BL86),True
3515065,(2010 GS7),True
3768019,(2017 CS),True
3623524,(2013 AN20),True
2439877,439877 (1999 XM141),True
54106739,(2021 AF8),True
3387132,(2007 SR11),True
3367027,(2007 BJ29),True
3651158,(2013 TE135),True
3448068,(2009 DS10),True
54235437,(2022 AP),True
3791243,(2017 XA1),True
2367789,367789 (2011 AG5),True
3159889,(2003 RB5),True
54220007,(2021 VG19),True
3742342,(2016 CL136),True
3825086,(2018 LK),True
2006491,6491 (1991 OA),True
3603170,(2012 HZ33),True
3028810,(2000 CP101),True
3102724,(2002 AV),True
2265482,265482 (2005 EE),True
2162474,162474 (2000 LB16),True
2457662,457662 (2009 DZ),True
3715094,(2015 FV284),True
2514150,514150 (2015 KJ57),True
3564590,(2011 JA),True
2517681,517681 (2015 DE198),True
2187040,187040 (2005 JS108),True
3582516,(2011 UV63),True
54272754,(2022 FE6),True
3761127,(2016 TY92),True
3251513,(2004 RY10),True
2405212,405212 (2003 QC10),True
3588013,(2011 WL2),True
3582143,(2011 UT20),True
3603124,(2012 HG31),True
3730322,(2015 TL178),True
3384406,(2007 RU17),True
2154269,154269 (2002 SM),True
3774557,(2017 HY50),True
3614980,(2012 UR158),True
3771450,(2017 EQ13),True
54016975,(2020 JU),True
2613286,613286 (2005 YQ96),True
3338368,(2006 QQ23),True
2162173,162173 Ryugu (1999 JU3),True
2162183,162183 (1999 NB5),True
2162510,162510 (2000 QW69),True
2455299,455299 (2002 EL6),True
3601471,(2012 FQ1),True
3776010,(2017 MV2),True
3512281,(2010 FQ),True
54051328,(2020 QH4),True
2136849,136849 (1998 CS1),True
3836727,(2018 XR),True
2232691,232691 (2004 AR1),True
2409836,409836 (2006 QY110),True
3071766,(2001 FA58),True
3394072,(2007 VZ137),True
3829463,(2018 RJ7),True
3351835,(2006 UF17),True
3608618,(2012 RG15),True
3285299,(2005 OE3),True
3448532,(2009 DH39),True
2307005,307005 (2001 XP1),True
54235530,(2022 AY1),True
54202340,(2021 TO1),True
3789542,(2017 WG2),True
2382406,382406 (1996 AJ1),True
2004581,4581 Asclepius (1989 FC),True
3376262,(2007 JY2),True
3388081,(2007 TL23),True
2004034,4034 Vishnu (1986 PA),True
2011500,11500 Tomaiyowit (1989 UR),True
3843508,(2019 PG1),True
3838139,(2019 CD2),True
3991554,(2020 CB2),True
2612924,612924 (2005 CL),True
2154276,154276 (2002 SY50),True
2164216,164216 (2004 OT11),True
54240400,(2022 BJ3),True
2001620,1620 Geographos (1951 RA),True
3381448,(2007 PV27),True
3634904,(2013 GH84),True
54162241,(2019 WQ19),True
3184160,(2004 MX2),True
3731242,(2015 TD323),True
2052768,52768 (1998 OR2),True
3720440,(2015 KJ122),True
3433365,(2008 UE7),True
2275677,275677 (2000 RS11),True
2039572,39572 (1993 DQ1),True
2103067,103067 (1999 XA143),True
3180153,(2004 HG12),True
3604216,(2012 JS11),True
3373980,(2007 HA),True
3324630,(2006 DU62),True
2524594,524594 (2003 NW1),True
54244538,(2022 CV),True
2612337,612337 (2002 EY2),True
2482344,482344 (2011 WL15),True
3596144,(2012 BT23),True
3335049,(2006 KN89),True
3574821,(2011 PO1),True
3262792,(2004 WK1),True
3335613,(2006 LD1),True
3610029,(2012 TF53),True
3685272,(2014 QO390),True
3175330,(2004 CO49),True
54017234,(2020 KR4),True
2417211,417211 (2005 XL80),True
2494658,494658 (2000 UG11),True
3775709,(2017 MA1),True
3012398,(1994 CJ1),True
2403775,403775 (2011 HS4),True
3837596,(2019 AV2),True
3249983,(2004 QX2),True
3586027,(2011 VU5),True
2337558,337558 (2001 SG262),True
3523945,(2010 KQ10),True
2242450,242450 (2004 QY2),True
3766338,(2017 AM4),True
3020976,(1999 JZ10),True
3634781,(2013 GZ73),True
3559839,(2011 EL51),True
3752099,(2016 GD241),True
2516155,516155 (2016 DP),True
3666473,(2014 ER49),True
3566695,(2011 KU15),True
3550057,(2010 UG7),True
3102786,(2002 BM26),True
2152685,152685 (1998 MZ),True
3376346,(2007 JH22),True
2085938,85938 (1999 DJ4),True
3767007,(2017 BQ6),True
2007335,7335 (1989 JA),True
3774728,(2017 KZ4),True
54125898,(2021 DM2),True
2442523,442523 (2011 WU95),True
3797849,(2018 BY2),True
3673921,(2014 MJ6),True
3765532,(2016 XG1),True
2164202,164202 (2004 EW),True
2417217,417217 (2005 YS),True
3654338,(2013 XW3),True
2207398,207398 (2006 AS2),True
3678016,(2014 OX299),True
2137126,137126 (1999 CF9),True
2216523,216523 (2001 HY7),True
3585470,(2011 UE305),True
2442037,442037 (2010 PR66),True
54076348,(2020 UQ4),True
2461852,461852 (2006 GY2),True
54166827,(2021 NY1),True
2020425,20425 (1998 VD35),True
3703891,(2015 AR45),True
2154019,154019 (2002 CZ9),True
3607784,(2012 QQ10),True
2482650,482650 (2013 BK18),True
3520202,(2010 JK33),True
3457438,(2009 HV2),True
3184479,(2004 MP7),True
3711785,(2015 DP155),True
54053722,(2020 RC),True
2434188,434188 (2003 AD23),True
2180186,180186 (2003 QZ30),True
2434633,434633 (2005 WB1),True
2329614,329614 (2003 KU2),True
3766160,(2016 YW7),True
2354182,354182 (2002 DU3),True
3596143,(2012 BS23),True
3182830,(2004 KE17),True
2170903,170903 (2004 WS2),True
3293925,(2005 TR50),True
3556968,(2011 CT4),True
3726510,(2015 PM307),True
3550127,(2010 UK8),True
3117434,(2002 EU11),True
3989671,(2020 CL1),True
54179304,(2021 PH4),True
3776849,(2017 NM6),True
3252349,(2004 RZ164),True
3769398,(2017 CM32),True
2467309,467309 (1996 AW1),True
3843577,(2019 QT),True
3702914,(2014 YY8),True
2162162,162162 (1999 DB7),True
2139622,139622 (2001 QQ142),True
3645089,(2013 NF19),True
3740915,(2016 BP14),True
3557636,(2011 BT59),True
3373682,(2007 GQ3),True
2377732,377732 (2005 XJ8),True
3693266,(2014 TA36),True
2162082,162082 (1998 HL1),True
3550084,(2010 US7),True
2468005,468005 (2012 XD112),True
3440392,(2008 WK61),True
3776117,(2017 MN7),True
3789665,(2017 WK14),True
54051396,(2020 QQ5),True
3776278,(2017 MU8),True
2525229,525229 (2004 UU1),True
3774099,(2017 HX3),True
3789098,(2017 VJ1),True
2612509,612509 (2002 UK11),True
2480822,480822 (1998 YM4),True
3655751,(2013 YP139),True
3184151,(2004 MD),True
2443880,443880 (2001 UZ16),True
2517103,517103 (2013 EM20),True
2152770,152770 (1999 RR28),True
2086819,86819 (2000 GK137),True
2438908,438908 (2009 XO),True
3180182,(2004 HC39),True
2068548,68548 (2001 XR31),True
3712675,(2015 DR215),True
2177614,177614 (2004 HK33),True
2208023,208023 (1999 AQ10),True
2510529,510529 (2012 EY11),True
2310560,310560 (2001 QL142),True
3458941,(2009 HV58),True
3427741,(2008 RM98),True
2387668,387668 (2002 SZ),True
54145212,(2021 JF6),True
3633048,(2013 FX7),True
3602685,(2012 HJ1),True
3836942,(2018 YH),True
2612901,612901 (2004 XP14),True
2337075,337075 (1998 QC1),True
2518640,518640 (2008 KZ5),True
3730580,(2015 TY237),True
3789446,(2017 VO15),True
2175729,175729 (1998 BB10),True
3720846,(2015 KL157),True
3709711,(2015 BP515),True
2162998,162998 (2001 SK162),True
2177049,177049 (2003 EE16),True
2506074,506074 (2015 UM67),True
54106303,(2021 AV7),True
54166600,(2021 NW1),True
2143487,143487 (2003 CR20),True
2366774,366774 (2004 TB18),True
3773752,(2017 GK4),True
3781359,(2017 QC36),True
2525484,525484 (2005 GL),True
3797851,(2018 BZ2),True
3605576,(2012 LR1),True
2612227,612227 (2001 QC34),True
3144150,(2002 XO14),True
2440212,440212 (2004 OB),True
2437844,437844 (1999 MN),True
2027002,27002 (1998 DV9),True
3788037,(2017 UY5),True
3157022,(2003 MS2),True
2002201,2201 Oljato (1947 XC),True
2005693,5693 (1993 EA),True
54054410,(2020 RX8),True
2006037,6037 (1988 EG),True
2003362,3362 Khufu (1984 QA),True
3767249,(2017 BR31),True
3713941,(2015 EO61),True
2510055,510055 (2010 FH81),True
3407680,(2008 FW6),True
3788118,(2017 UZ7),True
3745900,(2016 EJ56),True
2446862,446862 (2001 VB76),True
3102717,(2001 YV3),True
54051300,(2020 QG3),True
54049906,(2020 PP),True
2487577,487577 (2014 YQ15),True
2441641,441641 (2008 WZ13),True
3277570,(2005 JU1),True
2612786,612786 (2004 PJ2),True
3567991,(2011 LA19),True
54135548,(2021 GM4),True
3549392,(2010 TV149),True
3764863,(2016 WW9),True
3633047,(2013 EO126),True
2524522,524522 (2002 VE68),True
2001862,1862 Apollo (1932 HA),True
3825286,(2018 LZ13),True
3591886,(2011 YV62),True
